ID Type Location PackSize FlowDur FlowRate Protocol SourceIP DestIP SourcePort DestPort ConnCount AnomScore ReputScore TrustLevel Attack
1 Edge 2 447 17 117 UDP 192.168.1.6 192.168.1.13 13638 31061 28 1.9 88 80 0
1 Edge 3 153 10 128 TCP 192.168.1.19 192.168.1.24 22640 45914 21 1.6 92 81 0
3 Edge 2 146 11 91 TCP 192.168.1.23 192.168.1.13 22971 27101 39 0.7 93 93 0
4 Sensor 2 90 19 149 TCP 192.168.1.4 192.168.1.8 15913 38602 35 0.6 96 90 0
4 Edge 1 444 19 171 UDP 192.168.1.19 192.168.1.23 10792 43876 35 1.4 85 80 0
4 Sensor 2 329 11 22 TCP 192.168.1.12 192.168.1.14 10140 35752 11 1.2 90 86 0
1 Sensor 1 277 15 169 UDP 192.168.1.22 192.168.1.2 23916 47515 12 1.3 94 88 0
1 Sensor 2 398 14 170 TCP 192.168.1.5 192.168.1.10 14900 41019 23 2 94 94 0
1 Edge 4 303 19 39 UDP 192.168.1.16 192.168.1.21 10751 33090 22 1.4 90 84 0
1 Sensor 2 102 19 168 UDP 192.168.1.11 192.168.1.24 1724 33613 23 0.2 100 97 0
3 Edge 3 90 17 43 TCP 192.168.1.21 192.168.1.12 6749 48204 38 0.1 99 98 0
3 Edge 3 231 18 177 TCP 192.168.1.7 192.168.1.21 13312 28406 27 0.1 100 97 0
1 Sensor 4 364 19 158 TCP 192.168.1.6 192.168.1.19 23943 29795 22 0.2 95 91 0
2 Edge 3 76 11 133 UDP 192.168.1.7 192.168.1.23 22587 25533 15 1.3 96 83 0
3 Edge 1 137 17 146 UDP 192.168.1.24 192.168.1.5 16543 33721 18 1.7 99 89 0
2 Edge 1 198 12 74 TCP 192.168.1.14 192.168.1.10 17885 33006 15 0.1 87 96 0
2 Edge 3 108 16 180 UDP 192.168.1.24 192.168.1.4 18854 38384 13 1.6 87 98 0
1 Edge 3 509 20 164 UDP 192.168.1.14 192.168.1.2 14334 25875 20 0.2 91 86 0
2 Sensor 2 502 13 152 UDP 192.168.1.8 192.168.1.10 13242 29724 32 0.1 80 83 0
1 Sensor 2 404 10 10 TCP 192.168.1.20 192.168.1.11 18530 37540 15 0.9 86 87 0
2 Sensor 1 424 18 98 UDP 192.168.1.15 192.168.1.4 18864 45003 34 1.2 98 96 0
2 Edge 3 202 10 192 UDP 192.168.1.23 192.168.1.3 4762 48367 28 1.3 100 90 0
2 Sensor 4 315 15 16 UDP 192.168.1.19 192.168.1.23 20714 42514 27 0.9 85 85 0
3 Edge 4 283 20 178 TCP 192.168.1.2 192.168.1.20 16657 36648 25 0.4 99 95 0
3 Sensor 4 211 11 40 TCP 192.168.1.20 192.168.1.6 14556 37195 25 0.3 82 100 0
1 Edge 3 94 16 159 UDP 192.168.1.12 192.168.1.2 14883 45337 14 0.3 81 85 0
2 Edge 3 72 16 124 UDP 192.168.1.22 192.168.1.8 10505 42833 36 0.1 91 84 0
3 Edge 2 254 11 50 TCP 192.168.1.13 192.168.1.16 17205 30561 17 0.7 100 100 0
2 Sensor 1 475 13 110 TCP 192.168.1.3 192.168.1.12 3074 32238 18 0.5 97 99 0
3 Sensor 3 467 13 195 UDP 192.168.1.16 192.168.1.16 20304 47600 37 0 99 82 0
2 Sensor 2 81 1.9 18917 UDP 192.168.1.12 192.168.1.74 18973 25195 350 2.9 39 30 1
1 Edge 3 100 13 175 TCP 192.168.1.15 192.168.1.24 7974 27738 35 1.1 91 89 0
4 Edge 2 170 15 12 TCP 192.168.1.13 192.168.1.4 13313 43745 14 1.9 98 99 0
3 Edge 4 258 17 25 UDP 192.168.1.90 192.168.1.19 14635 5708 310 3 36 30 1
4 Sensor 2 219 19 25 UDP 192.168.1.12 192.168.1.7 17948 27219 28 1.6 84 85 0
3 Edge 3 119 13 12 UDP 192.168.1.3 192.168.1.4 23074 30613 15 1.9 85 96 0
3 Edge 1 175 17 36 UDP 192.168.1.11 192.168.1.8 3408 43053 33 0.8 91 99 0
3 Sensor 2 159 19 72 UDP 192.168.1.12 192.168.1.4 10927 39274 36 1.1 93 93 0
4 Sensor 2 406 16 96 UDP 192.168.1.24 192.168.1.7 2701 44377 18 0.2 98 84 0
3 Sensor 1 232 16 107 TCP 192.168.1.17 192.168.1.18 16423 32069 17 1.7 94 85 0
3 Sensor 4 478 11 71 UDP 192.168.1.12 192.168.1.3 21052 44699 13 0.7 97 85 0
3 Edge 1 503 14 55 UDP 192.168.1.23 192.168.1.13 13410 25953 34 0.3 95 96 0
3 Edge 3 144 10 20 UDP 192.168.1.14 192.168.1.4 15314 33214 26 0.1 83 96 0
3 Sensor 4 317 10 98 TCP 192.168.1.18 192.168.1.18 9822 29946 19 1.5 86 83 0
3 Edge 4 510 10 96 TCP 192.168.1.7 192.168.1.20 13702 44686 31 0.7 97 91 0
2 Edge 2 499 12 153 UDP 192.168.1.15 192.168.1.5 18485 28579 30 0.8 88 82 0
1 Edge 1 406 19 100 UDP 192.168.1.24 192.168.1.16 22188 31098 33 1.1 86 99 0
2 Edge 2 490 12 174 UDP 192.168.1.5 192.168.1.19 24041 36365 22 1 82 82 0
3 Edge 2 194 17 42 UDP 192.168.1.7 192.168.1.22 20738 35274 21 1.8 89 100 0
2 Sensor 4 146 16 169 UDP 192.168.1.19 192.168.1.7 15130 47962 30 0.7 85 92 0
2 Sensor 4 360 11 87 TCP 192.168.1.4 192.168.1.4 12280 45172 38 0.8 95 95 0
1 Edge 4 209 12 133 TCP 192.168.1.5 192.168.1.3 10348 40120 33 1.1 96 93 0
3 Sensor 2 385 19 128 UDP 192.168.1.2 192.168.1.21 7388 39412 14 0 83 100 0
1 Sensor 2 328 10 47 TCP 192.168.1.12 192.168.1.8 13976 38584 37 1.5 89 80 0
1 Sensor 4 148 17 190 UDP 192.168.1.7 192.168.1.2 14167 45789 30 0.8 80 82 0
1 Edge 4 276 16 68 UDP 192.168.1.8 192.168.1.24 5186 36454 17 0.2 99 85 0
1 Sensor 3 254 14 52 UDP 192.168.1.10 192.168.1.21 7119 26755 28 1.7 80 93 0
4 Sensor 4 486 20 133 UDP 192.168.1.6 192.168.1.24 14253 38852 16 1.7 98 82 0
1 Edge 3 322 15 171 UDP 192.168.1.5 192.168.1.8 24122 42786 40 1.6 84 90 0
1 Edge 1 439 14 113 TCP 192.168.1.7 192.168.1.15 11399 31636 28 0.5 100 98 0
2 Sensor 1 175 11 112 TCP 192.168.1.9 192.168.1.5 15544 36915 19 0.3 90 96 0
4 Sensor 1 94 19 179 UDP 192.168.1.5 192.168.1.22 13746 26041 19 1.4 89 92 0
3 Sensor 2 164 14 92 TCP 192.168.1.3 192.168.1.3 4825 34947 31 1.6 94 93 0
3 Edge 1 134 17 120 TCP 192.168.1.2 192.168.1.17 22134 26028 27 0.1 87 81 0
2 Sensor 2 116 17 57 TCP 192.168.1.23 192.168.1.18 11534 46378 13 1.1 96 100 0
3 Edge 3 246 17 20 TCP 192.168.1.3 192.168.1.18 19765 42049 27 0.9 87 86 0
1 Sensor 1 262 1 10493 UDP 192.168.1.70 192.168.1.59 3837 33416 32 3 31 45 1
2 Edge 3 117 18 21 UDP 192.168.1.4 192.168.1.14 15598 19282 16 2.6 30 41 1
3 Sensor 3 328 19 42 TCP 192.168.1.16 192.168.1.9 8194 28776 23 0 84 99 0
2 Sensor 4 255 20 20 UDP 192.168.1.2 192.168.1.17 23875 37525 21 0.2 84 85 0
4 Edge 1 313 14 54 UDP 192.168.1.5 192.168.1.17 7528 29169 33 0.1 95 84 0
4 Sensor 1 103 20 58 UDP 192.168.1.19 192.168.1.21 1308 29147 29 0.4 100 99 0
4 Sensor 4 481 18 70 UDP 192.168.1.2 192.168.1.6 4917 42355 13 1.1 89 85 0
1 Edge 1 508 16 185 UDP 192.168.1.20 192.168.1.2 19809 40619 32 0.5 87 87 0
2 Edge 3 431 15 24 UDP 192.168.1.5 192.168.1.24 4285 26935 13 0.9 87 98 0
4 Edge 1 479 12 123 UDP 192.168.1.17 192.168.1.13 22302 33892 39 2 86 86 0
4 Edge 1 398 13 52 TCP 192.168.1.22 192.168.1.5 22146 48807 37 1 93 99 0
4 Sensor 2 149 11 172 UDP 192.168.1.24 192.168.1.2 19032 32032 17 0.3 81 92 0
2 Sensor 1 355 19 134 UDP 192.168.1.23 192.168.1.22 15421 40067 26 0.5 93 81 0
4 Edge 1 410 19 71 UDP 192.168.1.20 192.168.1.10 4762 45980 28 0.9 99 86 0
4 Edge 2 492 14 123 UDP 192.168.1.7 192.168.1.2 2090 48268 14 1.4 100 87 0
4 Edge 2 136 10 97 UDP 192.168.1.9 192.168.1.4 22494 29228 13 0.4 81 94 0
3 Sensor 3 200 20 58 UDP 192.168.1.18 192.168.1.9 5536 45904 27 0.2 86 84 0
2 Sensor 1 491 19 195 TCP 192.168.1.24 192.168.1.15 8358 44828 27 0.1 80 80 0
2 Sensor 1 316 20 41 TCP 192.168.1.23 192.168.1.17 1617 41262 35 0.1 100 81 0
3 Sensor 3 162 15 21 UDP 192.168.1.11 192.168.1.34 5459 34323 396 2.5 36 38 1
3 Edge 4 381 13 26 UDP 192.168.1.23 192.168.1.3 7626 45809 33 1.3 99 86 0
4 Sensor 1 397 20 31 UDP 192.168.1.23 192.168.1.7 24506 39258 13 1.9 84 92 0
4 Sensor 4 424 14 44 TCP 192.168.1.22 192.168.1.4 3485 40239 23 1.1 83 82 0
4 Sensor 1 125 12 143 TCP 192.168.1.3 192.168.1.3 4402 47768 22 1.4 97 93 0
4 Edge 2 204 13 108 TCP 192.168.1.20 192.168.1.23 1833 43050 26 0.3 96 94 0
4 Sensor 4 430 14 157 UDP 192.168.1.11 192.168.1.12 15089 47537 16 0.3 99 95 0
4 Sensor 2 292 10 191 UDP 192.168.1.3 192.168.1.5 22040 40188 16 1.8 91 84 0
2 Sensor 4 314 17 175 UDP 192.168.1.12 192.168.1.23 2250 26275 31 1.7 89 100 0
4 Edge 1 157 12 51 UDP 192.168.1.22 192.168.1.21 18933 37987 17 1.5 90 86 0
1 Edge 1 273 18 85 TCP 192.168.1.12 192.168.1.20 1897 26343 25 2 94 82 0
4 Edge 1 350 14 170 TCP 192.168.1.16 192.168.1.16 1140 39488 40 0.3 90 82 0
4 Sensor 2 128 1.7 16094 UDP 192.168.1.5 192.168.1.47 21430 34722 235 2.5 38 32 1
3 Edge 4 340 19 172 TCP 192.168.1.14 192.168.1.7 5323 47448 30 0.4 89 93 0
2 Edge 3 311 12 121 TCP 192.168.1.8 192.168.1.14 10715 26558 39 0.6 95 86 0
4 Edge 2 162 14 108 UDP 192.168.1.7 192.168.1.5 13017 30304 21 1.6 80 91 0
3 Edge 4 196 13 179 TCP 192.168.1.23 192.168.1.17 19849 38624 18 0.3 86 92 0
1 Edge 1 93 18 90 TCP 192.168.1.20 192.168.1.21 18516 38393 32 1.1 100 100 0
3 Sensor 2 117 19 22 TCP 192.168.1.17 192.168.1.14 5247 29420 25 1.4 87 90 0
1 Edge 2 203 20 134 UDP 192.168.1.10 192.168.1.19 10582 28084 26 0.8 83 86 0
2 Sensor 4 108 18 64 TCP 192.168.1.18 192.168.1.5 17693 42481 21 0 100 81 0
1 Sensor 3 73 16 195 UDP 192.168.1.6 192.168.1.23 13510 28454 40 1.5 87 88 0
3 Sensor 4 393 13 27 TCP 192.168.1.7 192.168.1.13 12529 44440 32 0.6 86 96 0
4 Edge 4 489 14 130 UDP 192.168.1.11 192.168.1.11 23026 25333 19 1.4 100 84 0
4 Sensor 2 264 14 15 UDP 192.168.1.13 192.168.1.18 9601 33808 35 1.1 99 89 0
1 Edge 3 232 10 45 TCP 192.168.1.4 192.168.1.20 11636 47750 16 0.9 80 91 0
2 Edge 1 475 17 72 TCP 192.168.1.7 192.168.1.18 3701 32573 28 0.1 88 86 0
4 Sensor 3 271 11 184 TCP 192.168.1.6 192.168.1.17 2610 45890 27 1.9 87 84 0
3 Edge 2 374 16 13 UDP 192.168.1.9 192.168.1.16 11660 30971 11 0.4 96 96 0
1 Edge 4 469 12 75 UDP 192.168.1.5 192.168.1.10 4349 43799 40 1.6 91 81 0
3 Edge 4 168 19 29 TCP 192.168.1.21 192.168.1.6 19990 43889 23 1 95 83 0
2 Edge 3 257 15 98 UDP 192.168.1.10 192.168.1.2 21939 34719 34 1.7 96 88 0
2 Edge 3 75 13 145 UDP 192.168.1.7 192.168.1.5 22620 35431 15 0.3 89 89 0
4 Sensor 4 399 10 166 UDP 192.168.1.12 192.168.1.12 24415 36776 19 1.7 81 83 0
4 Sensor 1 277 14 171 TCP 192.168.1.14 192.168.1.11 8081 45375 14 1 99 96 0
1 Sensor 2 354 15 141 UDP 192.168.1.2 192.168.1.8 17337 44801 31 0.7 87 93 0
2 Edge 1 439 16 60 UDP 192.168.1.11 192.168.1.4 20541 48015 33 0.1 81 84 0
2 Sensor 3 387 14 18 UDP 192.168.1.11 192.168.1.20 10619 47946 37 1.5 86 82 0
2 Edge 3 476 20 12 TCP 192.168.1.14 192.168.1.7 12116 31618 37 1.7 100 95 0
2 Sensor 2 305 20 53 TCP 192.168.1.5 192.168.1.5 3810 41661 32 0.8 96 90 0
1 Edge 4 250 10 55 UDP 192.168.1.21 192.168.1.22 23149 36005 18 1.3 84 94 0
1 Edge 1 398 20 134 UDP 192.168.1.5 192.168.1.11 5555 30840 39 1.6 82 84 0
4 Edge 1 136 19 196 TCP 192.168.1.18 192.168.1.19 6155 36343 27 0.9 97 93 0
4 Sensor 1 319 14 152 TCP 192.168.1.10 192.168.1.2 18100 29829 13 0.5 97 99 0
4 Sensor 3 322 16 17 UDP 192.168.1.15 192.168.1.15 16781 40951 14 0.5 99 81 0
4 Sensor 4 156 16 154 UDP 192.168.1.23 192.168.1.11 17776 25157 11 2 100 83 0
3 Edge 3 373 14 149 TCP 192.168.1.21 192.168.1.3 16834 44520 21 1.4 80 87 0
3 Edge 3 398 14 145 TCP 192.168.1.24 192.168.1.24 6477 35686 27 0.4 94 99 0
1 Edge 1 345 10 57 UDP 192.168.1.23 192.168.1.15 18176 47666 29 0 80 81 0
1 Sensor 3 494 14 33 UDP 192.168.1.16 192.168.1.7 4360 41801 10 1.9 81 92 0
4 Edge 3 308 20 106 UDP 192.168.1.9 192.168.1.15 14179 29429 23 1 93 91 0
3 Edge 4 338 15 58 UDP 192.168.1.24 192.168.1.5 1477 43091 13 0.1 97 80 0
2 Sensor 2 387 12 117 UDP 192.168.1.21 192.168.1.22 12357 36721 18 1.7 92 89 0
4 Sensor 4 421 14 50 UDP 192.168.1.23 192.168.1.24 17088 47346 38 1.3 95 83 0
2 Sensor 1 485 10 20 TCP 192.168.1.17 192.168.1.20 13071 48538 30 0.7 88 91 0
2 Sensor 2 193 11 18 UDP 192.168.1.8 192.168.1.8 24505 44824 36 1.7 82 93 0
2 Edge 3 411 19 93 UDP 192.168.1.74 192.168.1.3 20728 29446 347 2.7 40 41 1
1 Edge 1 356 19 91 UDP 192.168.1.5 192.168.1.23 23023 44123 19 1.9 81 95 0
4 Sensor 2 379 15 82 TCP 192.168.1.14 192.168.1.14 21078 37182 27 0.1 90 88 0
3 Edge 1 399 15 73 TCP 192.168.1.10 192.168.1.11 8102 43943 35 1.8 91 92 0
4 Edge 4 279 1.7 16475 UDP 192.168.1.13 192.168.1.90 12248 12917 23 3 30 34 1
1 Edge 1 333 15 62 UDP 192.168.1.19 192.168.1.5 14663 40116 37 0.2 88 88 0
2 Edge 1 242 14 64 UDP 192.168.1.18 192.168.1.10 21756 45481 33 0.8 96 98 0
3 Edge 4 286 19 151 UDP 192.168.1.10 192.168.1.14 22104 38207 26 0.4 97 97 0
4 Sensor 2 424 11 145 UDP 192.168.1.12 192.168.1.9 7306 44433 28 0.6 84 81 0
3 Sensor 2 384 17 35 TCP 192.168.1.5 192.168.1.6 22450 37245 38 0.1 88 80 0
3 Edge 4 352 16 52 TCP 192.168.1.7 192.168.1.23 2918 35021 21 0.4 88 93 0
1 Sensor 1 440 11 178 UDP 192.168.1.9 192.168.1.13 3592 26650 12 1.6 92 86 0
4 Sensor 3 153 20 48 TCP 192.168.1.3 192.168.1.14 3675 29507 24 1.9 94 91 0
1 Sensor 1 236 13 192 UDP 192.168.1.2 192.168.1.22 24017 37076 35 0 86 99 0
4 Edge 4 79 16 72 UDP 192.168.1.12 192.168.1.18 2947 43179 35 1.9 99 80 0
3 Sensor 4 144 20 171 UDP 192.168.1.4 192.168.1.10 10969 29273 21 2 81 88 0
1 Sensor 1 476 19 192 UDP 192.168.1.10 192.168.1.3 16416 37502 34 2 97 90 0
4 Edge 3 410 16 108 UDP 192.168.1.80 192.168.1.5 21397 42894 332 2.5 37 39 1
4 Edge 4 138 17 62 TCP 192.168.1.15 192.168.1.19 3732 45623 28 0.3 97 81 0
3 Sensor 3 388 10 113 TCP 192.168.1.16 192.168.1.14 23428 48559 37 1.8 91 88 0
3 Sensor 1 286 20 194 UDP 192.168.1.24 192.168.1.11 7002 30000 38 1.4 99 90 0
4 Sensor 3 276 13 79 TCP 192.168.1.19 192.168.1.8 17938 40236 31 1.4 99 93 0
3 Edge 2 454 14 60 TCP 192.168.1.8 192.168.1.5 11814 46760 40 2 92 85 0
3 Sensor 2 424 20 131 TCP 192.168.1.16 192.168.1.22 4714 34790 38 0.2 95 92 0
4 Edge 4 211 14 156 TCP 192.168.1.2 192.168.1.11 4945 27049 30 0 80 97 0
1 Sensor 3 291 11 26 UDP 192.168.1.19 192.168.1.20 14519 43746 11 0.3 86 87 0
4 Edge 3 346 10 91 UDP 192.168.1.15 192.168.1.7 5154 25758 39 2 88 94 0
3 Sensor 2 87 17 158 TCP 192.168.1.5 192.168.1.10 14782 48024 27 1.4 95 89 0
4 Sensor 4 96 13 164 UDP 192.168.1.4 192.168.1.9 1605 32244 38 0.7 83 83 0
3 Edge 3 80 17 23 UDP 192.168.1.15 192.168.1.22 18484 26176 30 1.7 97 87 0
4 Sensor 1 417 17 21 UDP 192.168.1.16 192.168.1.11 7059 44256 16 2 93 82 0
1 Sensor 1 262 17 169 UDP 192.168.1.12 192.168.1.3 11081 27985 10 0.6 87 92 0
1 Edge 1 432 18 110 UDP 192.168.1.19 192.168.1.11 13737 25896 28 1 100 91 0
4 Edge 1 79 19 24 UDP 192.168.1.18 192.168.1.20 6677 47138 30 2 82 81 0
2 Edge 3 430 10 162 UDP 192.168.1.2 192.168.1.13 2447 34516 18 0.9 87 84 0
4 Edge 2 338 18 43 TCP 192.168.1.9 192.168.1.19 2189 27608 27 1.2 90 86 0
1 Sensor 4 321 17 137 UDP 192.168.1.4 192.168.1.19 21330 26485 21 1.6 93 94 0
4 Sensor 1 502 20 142 UDP 192.168.1.9 192.168.1.19 5818 30294 34 0.5 88 86 0
4 Edge 2 229 17 177 UDP 192.168.1.5 192.168.1.13 6201 33419 28 1.2 90 98 0
1 Edge 1 105 16 153 UDP 192.168.1.10 192.168.1.2 17233 49074 40 1.3 94 86 0
2 Edge 4 465 19 174 UDP 192.168.1.18 192.168.1.8 23870 38192 21 0 81 92 0
3 Sensor 3 311 15 81 UDP 192.168.1.15 192.168.1.22 13034 35079 27 1.1 83 97 0
4 Sensor 4 278 16 15 TCP 192.168.1.23 192.168.1.19 3199 31894 377 3 31 42 1
2 Sensor 1 157 15 87 TCP 192.168.1.23 192.168.1.5 15618 30088 34 1.8 86 80 0
3 Sensor 4 267 12 82 UDP 192.168.1.8 192.168.1.20 9693 33974 13 2 95 95 0
4 Edge 4 315 17 200 UDP 192.168.1.22 192.168.1.4 24731 47338 38 1.6 97 90 0
3 Sensor 3 375 11 22 UDP 192.168.1.8 192.168.1.15 11182 48705 10 0 96 90 0
4 Sensor 2 253 14 10 TCP 192.168.1.13 192.168.1.23 11229 27393 35 0.3 100 96 0
4 Sensor 3 77 19 188 TCP 192.168.1.13 192.168.1.9 17879 39228 38 0.5 80 82 0
3 Edge 4 416 17 185 TCP 192.168.1.11 192.168.1.7 20865 38168 36 0.6 88 96 0
2 Sensor 1 271 14 188 UDP 192.168.1.20 192.168.1.2 12969 35955 31 2 84 92 0
2 Sensor 4 504 11 71 UDP 192.168.1.16 192.168.1.10 5893 33336 30 1.4 81 81 0
1 Sensor 2 469 1.8 10981 UDP 192.168.1.19 192.168.1.23 4750 3299 10 2.9 35 40 1
3 Edge 4 127 14 104 UDP 192.168.1.19 192.168.1.18 15701 28699 31 0.8 85 86 0
3 Edge 2 262 16 49 TCP 192.168.1.23 192.168.1.7 21030 30369 20 1.4 92 97 0
1 Edge 1 423 14 71 TCP 192.168.1.20 192.168.1.19 19126 28641 30 0.1 91 96 0
2 Sensor 3 150 20 173 UDP 192.168.1.10 192.168.1.11 24083 33128 30 1 95 98 0
4 Edge 4 1475 1.3 153 TCP 192.168.1.17 192.168.1.29 15960 40353 14 2.5 30 33 1
2 Edge 4 502 11 72 TCP 192.168.1.3 192.168.1.21 20463 48998 16 0.2 84 88 0
3 Edge 4 286 20 38 UDP 192.168.1.3 192.168.1.4 15772 42792 10 1.3 92 82 0
1 Edge 2 284 12 122 TCP 192.168.1.6 192.168.1.19 5545 44084 27 0.8 92 92 0
3 Edge 2 196 18 200 TCP 192.168.1.15 192.168.1.4 4547 25112 22 1.4 100 98 0
1 Sensor 2 75 15 37 TCP 192.168.1.21 192.168.1.7 17160 30012 18 0.8 88 88 0
4 Edge 2 197 19 144 UDP 192.168.1.19 192.168.1.17 4442 40582 27 0.2 99 98 0
2 Sensor 4 430 18 120 TCP 192.168.1.21 192.168.1.24 10485 43516 15 1.3 99 89 0
2 Sensor 2 64 15 137 UDP 192.168.1.11 192.168.1.3 22729 43496 23 1.8 98 98 0
4 Sensor 1 487 12 196 TCP 192.168.1.17 192.168.1.23 34074 40659 15 3 33 41 1
3 Edge 1 212 1.9 11866 UDP 192.168.1.7 192.168.1.6 20178 48112 22 2.7 37 36 1
2 Sensor 4 108 10 35 UDP 192.168.1.2 192.168.1.5 13680 41234 33 1.5 83 90 0
4 Edge 3 190 11 139 TCP 192.168.1.20 192.168.1.22 21350 44954 24 0.3 80 100 0
2 Edge 4 439 18 137 TCP 192.168.1.11 192.168.1.19 3425 34575 37 1.8 89 86 0
2 Sensor 3 181 20 142 TCP 192.168.1.19 192.168.1.4 1358 27420 40 1 99 80 0
2 Edge 1 1046 1.7 147 UDP 192.168.1.16 192.168.1.2 2359 43426 40 2.7 32 28 1
2 Edge 4 413 18 124 UDP 192.168.1.11 192.168.1.13 10589 25839 10 1.2 99 94 0
1 Edge 4 71 16 141 TCP 192.168.1.5 192.168.1.16 11457 34579 36 0.8 84 84 0
4 Edge 2 131 15 123 UDP 192.168.1.4 192.168.1.23 7612 30284 16 0.3 89 89 0
1 Edge 4 487 18 27 UDP 192.168.1.11 192.168.1.6 13790 27626 27 0.8 91 80 0
2 Sensor 4 274 18 109 UDP 192.168.1.18 192.168.1.19 18284 45915 35 0.8 95 86 0
2 Sensor 1 263 12 177 TCP 192.168.1.10 192.168.1.23 12990 30088 13 0.2 85 83 0
1 Sensor 4 469 10 71 UDP 192.168.1.6 192.168.1.8 1394 40418 29 1.6 94 98 0
3 Edge 1 147 12 85 UDP 192.168.1.20 192.168.1.10 22253 42077 30 0.3 85 99 0
2 Sensor 3 148 14 44 UDP 192.168.1.6 192.168.1.6 18481 36113 21 0 89 94 0
1 Edge 3 429 1.8 16612 TCP 192.168.1.21 192.168.1.12 20892 41066 17 2.7 32 40 1
3 Sensor 3 370 18 75 TCP 192.168.1.20 192.168.1.15 21607 35224 36 1.3 95 93 0
3 Edge 4 1254 1.9 99 UDP 192.168.1.10 192.168.1.15 24851 25989 22 2.7 35 35 1
1 Edge 2 155 10 173 UDP 192.168.1.16 192.168.1.10 13587 34092 39 1.3 85 86 0
1 Edge 3 338 16 12 TCP 192.168.1.7 192.168.1.3 13617 45190 15 0.4 91 97 0
4 Sensor 3 174 19 15 TCP 192.168.1.16 192.168.1.9 8390 32336 36 1.1 89 95 0
3 Sensor 3 512 13 85 UDP 192.168.1.13 192.168.1.3 13700 35370 17 1.8 84 98 0
4 Sensor 1 401 16 31 UDP 192.168.1.13 192.168.1.20 9435 38755 33 0.7 90 82 0
4 Edge 2 393 17 172 TCP 192.168.1.21 192.168.1.20 14307 33402 40 0.9 82 91 0
2 Edge 1 292 15 128 TCP 192.168.1.13 192.168.1.8 24946 44359 25 0.9 85 96 0
2 Edge 4 419 14 185 UDP 192.168.1.14 192.168.1.10 22108 38201 40 1.2 82 95 0
3 Sensor 2 137 11 139 UDP 192.168.1.11 192.168.1.5 25969 27612 27 2.7 40 34 1
4 Edge 4 469 16 114 UDP 192.168.1.17 192.168.1.2 18820 36484 33 0.7 97 99 0
3 Edge 1 334 11 62 UDP 192.168.1.6 192.168.1.12 10967 35960 29 0 87 87 0
4 Sensor 3 165 13 188 UDP 192.168.1.2 192.168.1.13 15899 29711 22 2 99 81 0
1 Sensor 2 439 1 12575 UDP 192.168.1.9 192.168.1.20 12252 39383 24 3 32 41 1
1 Sensor 4 483 19 142 TCP 192.168.1.10 192.168.1.20 23457 46372 38 1.4 98 94 0
1 Sensor 4 461 12 155 UDP 192.168.1.10 192.168.1.17 11082 44814 30 1.4 85 91 0
1 Edge 3 266 17 29 UDP 192.168.1.12 192.168.1.12 15737 28188 10 1.9 99 95 0
1 Edge 4 1467 1.4 78 UDP 192.168.1.4 192.168.1.11 2255 31725 18 3 31 39 1
4 Sensor 4 288 18 86 TCP 192.168.1.6 192.168.1.14 9783 34256 39 2 98 83 0
3 Edge 1 245 15 15 TCP 192.168.1.23 192.168.1.22 6060 28253 37 0.4 80 88 0
2 Edge 3 394 12 51 UDP 192.168.1.9 192.168.1.16 13731 30960 13 0.9 90 84 0
1 Edge 1 344 20 145 UDP 192.168.1.11 192.168.1.13 12188 43688 21 0.1 89 94 0
1 Edge 4 120 19 55 UDP 192.168.1.2 192.168.1.6 1635 35168 38 1.6 95 98 0
3 Edge 3 252 14 46 UDP 192.168.1.5 192.168.1.18 23570 28891 21 1.1 84 98 0
2 Sensor 4 340 12 130 UDP 192.168.1.20 192.168.1.22 18312 36088 17 0.2 88 92 0
1 Sensor 4 342 15 94 TCP 192.168.1.14 192.168.1.9 40558 31251 12 2.9 34 35 1
4 Edge 4 384 20 173 TCP 192.168.1.8 192.168.1.10 17281 43783 13 1.8 93 98 0
4 Sensor 4 366 10 138 UDP 192.168.1.2 192.168.1.6 6126 36034 39 1.1 94 100 0
2 Sensor 4 312 18 167 TCP 192.168.1.5 192.168.1.16 5698 46503 37 1.4 97 97 0
4 Sensor 4 309 19 29 UDP 192.168.1.12 192.168.1.11 1623 30249 33 1.1 96 83 0
1 Edge 3 195 1 19447 UDP 192.168.1.2 192.168.1.4 18933 43336 37 3 37 42 1
3 Sensor 4 187 18 121 UDP 192.168.1.23 192.168.1.11 1112 37163 17 0.6 82 100 0
2 Sensor 4 327 15 122 UDP 192.168.1.15 192.168.1.17 3344 45086 13 0.5 96 100 0
3 Edge 1 233 20 155 UDP 192.168.1.22 192.168.1.14 15581 31739 37 0 81 85 0
2 Edge 3 1448 1.3 25 TCP 192.168.1.22 192.168.1.23 16328 29917 38 2.5 33 28 1
1 Sensor 2 324 20 81 TCP 192.168.1.11 192.168.1.21 17205 29186 16 0.6 91 100 0
4 Sensor 2 423 11 183 UDP 192.168.1.10 192.168.1.20 18155 35307 23 1.4 85 91 0
4 Sensor 3 90 18 193 TCP 192.168.1.2 192.168.1.11 13873 40772 30 2 85 84 0
2 Edge 2 361 10 24 TCP 192.168.1.16 192.168.1.20 4812 27077 35 0.3 100 84 0
4 Sensor 4 432 15 68 TCP 192.168.1.8 192.168.1.19 23790 42628 32 0.6 86 91 0
1 Edge 4 352 20 191 TCP 192.168.1.9 192.168.1.4 12244 25080 17 1.2 92 99 0
